Price_Milk,Price_Chocolate,Price_Soup,Price_Ramen,Demand_Milk,Demand_Chocolate,Demand_Soup,Demand_Ramen
2.5,6.15,2.01,2.9,1389,101,892,164
1.66,6.32,2.52,0.76,2596,168,475,2697
2.23,6.87,3.72,1.73,1440,131,253,422
4.63,4.75,3.43,0.71,253,80,116,1295
1.73,6.5,2.53,0.42,1252,168,388,6446
4.37,5.54,2.76,1.47,537,104,241,225
2.57,5.06,2.27,2.2,942,154,326,157
3.58,7.31,5.56,3.31,637,61,140,98
4.26,3.25,4.19,2.86,613,104,207,104
2.31,7.47,2.56,1.99,1087,104,443,280
5.12,7.33,2.34,2.34,538,36,282,141
3.91,6.89,2.84,3.19,721,84,353,42
2.44,7.58,5.62,1.77,1058,103,112,405
3.86,2.68,4.13,2.16,546,166,162,175
3.93,7.23,3.52,2.3,702,70,254,158
5.45,7.71,2.94,3.2,560,49,255,58
4.43,6.11,3.22,3.35,517,60,283,45
2.35,4.29,3.73,1.06,1807,170,281,982
1.81,5.27,5.46,3.01,1966,238,200,215
2.01,4.24,4.03,2.71,1643,236,180,161
5.1,4.57,2.36,0.73,605,83,172,1058
3.06,2.6,2.99,2.61,1082,177,326,102
4.24,6.29,3.75,2.99,544,40,232,76
3.05,5.54,5.15,3.0,939,84,243,128
5.3,2.63,4.07,2.45,718,59,140,119
1.83,6.44,2.48,3.09,1616,133,793,193
4.48,2.33,2.77,2.03,613,191,222,222
1.65,4.97,5.92,1.56,2184,179,178,759
5.22,5.56,5.19,1.46,313,74,105,321
2.53,2.86,5.32,0.52,941,250,44,4584
4.8,2.22,5.47,0.49,496,231,47,3042
4.38,4.79,3.77,1.97,747,96,229,86
5.32,2.22,3.8,1.53,412,162,101,339
4.16,6.86,4.64,3.19,831,64,138,117
2.83,4.32,4.4,1.77,795,148,140,361
5.03,7.83,5.51,1.54,639,77,79,266
4.67,6.91,2.17,1.26,543,69,314,388
2.78,3.29,2.66,0.63,1297,178,221,1588
2.23,7.97,3.3,2.91,1468,118,436,165
2.95,7.67,3.03,2.04,1032,76,408,181
3.79,5.42,5.61,1.26,940,114,60,702
1.57,6.33,5.48,0.15,2392,137,63,49795
2.41,7.76,3.17,2.32,1053,94,289,233
4.64,3.77,2.84,0.34,458,69,113,4664
4.48,6.0,4.01,2.18,862,75,157,183
3.86,2.1,4.69,2.17,713,226,102,164
4.87,4.85,5.62,0.87,783,86,37,892
2.52,2.95,5.87,1.74,1148,199,144,423
2.59,2.75,4.29,2.75,1172,217,256,165
4.57,7.44,4.44,2.4,546,77,120,101
3.32,5.26,5.8,1.85,591,121,122,342
3.86,6.57,2.15,2.15,502,75,292,152
4.49,7.9,2.58,0.91,727,64,194,651
2.73,2.4,3.76,2.13,851,139,350,314
1.89,4.57,4.98,0.79,1393,192,126,2877
2.07,6.87,3.41,3.12,1771,112,437,178
4.98,3.19,3.64,3.4,689,121,187,41
2.94,7.67,4.97,2.6,882,97,234,193
3.06,6.57,2.12,0.83,998,80,287,1375
2.8,2.38,5.3,3.29,911,193,203,132
3.21,6.78,2.78,2.24,876,72,283,142
5.21,7.91,4.21,2.31,433,63,95,113
5.33,5.65,3.04,1.52,531,84,253,284
4.19,2.32,5.96,2.83,779,121,87,145
3.0,3.62,3.91,3.19,1227,101,274,108
2.98,2.74,4.15,3.2,967,141,229,115
4.27,3.88,3.21,0.84,552,126,136,956
4.02,7.77,5.87,2.9,901,72,90,73
2.87,7.01,4.04,3.1,1142,115,188,95
5.24,4.59,5.99,2.08,637,65,68,178
1.89,3.36,5.97,0.54,1806,227,103,4263
5.19,5.39,2.72,0.28,463,89,84,6134
5.47,6.18,2.18,1.91,529,43,328,140
2.21,5.07,3.37,1.33,1506,134,269,764
3.82,2.12,5.67,1.92,811,177,94,238
5.19,4.46,4.57,1.63,578,87,85,251
3.59,7.75,5.47,3.21,820,64,182,117
3.38,2.73,4.48,0.85,646,157,75,835
2.41,7.36,3.03,2.83,1353,98,392,109
2.9,4.89,5.22,1.77,838,98,127,214
5.28,5.0,2.94,2.07,359,81,215,109
4.88,3.47,3.81,2.75,438,114,159,132
2.72,7.35,4.41,0.87,1242,95,136,1162
4.82,2.21,5.01,1.08,301,113,84,674
4.21,6.34,5.47,0.8,833,67,52,1712
4.91,6.39,2.11,0.16,583,85,117,16146
3.62,3.23,5.81,2.21,659,159,80,163
3.51,7.25,2.97,1.04,842,60,205,644
1.88,6.9,5.96,0.44,1937,106,95,4893
4.43,7.65,5.35,2.7,430,57,122,109
4.67,6.89,3.86,0.72,613,70,67,1171
4.55,3.74,3.99,2.93,689,54,128,112
5.21,2.08,3.61,0.17,510,139,53,15249
5.22,6.81,4.98,2.56,563,72,104,123
5.15,3.38,6.0,2.19,497,102,77,180
1.69,6.08,5.85,1.87,1739,142,97,545
4.49,4.64,5.53,3.02,696,75,132,103
5.48,4.1,3.53,2.39,483,94,166,119
2.22,4.85,3.59,1.88,999,151,360,309
3.89,4.45,2.77,2.71,1010,79,298,89
2.33,3.8,2.41,1.99,1581,245,524,238
4.2,5.59,5.37,0.73,562,67,80,1759
4.83,7.29,3.02,1.05,405,44,147,662
3.86,5.1,2.64,2.17,623,117,266,186
2.55,4.17,2.23,1.47,1242,117,470,455
5.34,4.57,4.39,1.45,386,85,72,330
4.42,2.92,3.25,0.51,648,95,131,3039
4.97,7.47,2.63,2.79,465,59,190,85
2.77,5.8,5.04,3.29,1097,146,206,110
4.73,3.93,4.68,2.32,556,84,127,116
2.2,4.58,3.3,2.7,1361,165,292,230
1.82,6.73,4.42,0.86,2893,118,235,2306
3.46,2.94,2.05,2.84,862,136,540,92
2.05,7.31,2.3,3.33,1194,113,687,100
4.05,6.95,5.06,2.09,901,83,101,212
1.99,4.47,4.39,2.97,1412,272,236,150
3.87,2.11,2.3,1.34,845,204,285,385
4.89,5.28,2.48,1.36,695,72,255,261
4.52,4.62,5.35,1.28,545,96,54,693
4.92,3.24,2.98,1.61,756,107,225,291
3.17,5.56,3.62,0.89,977,125,183,883
2.03,3.83,5.27,1.54,2109,243,177,457
5.17,6.21,5.25,1.72,544,61,48,210
1.65,3.08,4.7,2.0,2194,187,182,547
3.94,5.56,2.66,2.22,808,91,387,163
2.16,5.17,4.13,2.3,1087,154,161,302
2.39,2.2,5.41,3.09,1202,349,203,152
4.46,6.7,3.28,2.53,543,93,232,113
4.62,4.11,3.8,1.56,484,88,101,210
2.0,3.23,5.08,0.93,2427,271,73,1132
3.92,4.86,4.82,3.24,619,81,160,84
3.26,7.33,2.53,1.74,1045,95,253,227
1.97,7.06,5.04,2.06,2371,119,255,383
3.15,7.64,4.14,0.14,888,71,69,47779
2.99,2.02,4.23,2.01,902,238,238,327
5.27,6.14,2.43,3.14,463,49,333,46
2.11,3.9,5.36,2.06,1589,215,184,370
2.19,2.47,4.35,2.31,1705,290,270,262
2.73,7.68,4.99,3.22,1240,42,181,120
1.67,5.18,2.55,2.89,1682,164,808,195
3.89,2.57,3.86,2.89,662,168,163,55
4.42,3.5,2.27,2.64,737,101,317,64
3.29,5.64,4.07,0.67,1271,121,128,2051
4.82,2.06,4.19,1.4,840,141,82,408
1.8,4.76,5.07,1.97,2481,210,279,325
2.65,5.84,3.9,3.44,1362,123,238,93
1.86,7.83,4.56,1.0,1572,134,138,1940
2.75,3.72,4.72,0.29,1029,195,96,11045
4.23,6.93,2.18,2.41,642,76,320,111
3.38,4.94,4.29,0.96,832,131,141,1141
1.98,5.82,3.18,0.82,1075,132,307,833
2.31,5.15,4.73,0.62,2055,123,118,2724
3.28,2.63,2.67,0.71,802,133,279,1496
1.58,5.62,3.65,2.22,2506,143,563,350
1.86,7.5,4.38,3.41,1727,148,408,169
3.89,7.04,2.96,1.54,720,83,210,376
1.58,6.77,5.01,1.05,1573,152,218,1416
3.13,3.55,2.41,0.93,1077,74,294,872
2.66,4.72,3.33,1.34,1365,148,239,630
3.67,6.49,3.95,1.52,777,90,136,350
3.51,2.06,2.87,0.45,834,226,182,4288
2.41,4.76,5.05,1.81,1279,138,162,502
3.03,6.88,5.81,2.57,1030,80,114,146
2.67,3.76,4.75,1.65,1539,181,120,455
4.38,6.32,4.57,3.38,774,58,112,68
4.93,7.24,5.44,2.68,776,62,94,114
3.42,2.22,5.67,0.69,830,197,81,2371
3.39,6.02,5.59,2.64,737,114,132,121
2.1,6.47,3.69,1.45,1181,106,305,671
4.44,7.86,3.03,1.8,430,80,163,268
3.68,2.53,2.66,2.46,531,146,337,122
4.26,7.25,5.58,1.49,593,97,123,338
3.0,4.77,4.45,1.3,1256,146,150,767
4.61,2.29,3.03,0.92,594,162,155,597
5.41,4.85,2.38,1.31,238,82,206,298
4.7,5.74,5.49,2.99,404,75,111,98
4.48,4.18,5.51,0.36,628,111,61,4487
4.24,6.44,2.76,3.42,574,84,389,71
3.6,7.1,3.3,3.14,829,77,304,109
4.68,6.83,4.94,2.18,571,71,124,134
3.72,7.73,2.04,1.16,747,64,374,533
3.91,6.42,2.55,2.2,811,69,319,172
3.43,6.9,2.0,1.06,950,90,398,665
5.29,4.22,4.94,2.63,551,56,130,86
5.17,7.84,5.46,0.95,636,67,86,707
4.02,5.98,3.45,3.47,716,92,331,66
4.1,2.97,2.12,1.75,808,149,336,233
2.6,2.99,5.76,0.77,1332,141,55,2116
5.28,6.51,2.25,0.57,357,67,123,1505
3.27,6.69,3.73,1.52,948,108,175,396
4.77,2.33,5.94,1.5,604,123,70,328
3.8,4.73,5.04,0.12,791,66,35,50666
4.55,7.15,3.66,0.66,830,97,113,1118
5.36,3.77,3.73,1.7,492,91,92,189
4.58,6.51,4.15,1.69,870,63,100,257
2.89,2.03,5.75,3.19,1191,313,152,143
5.18,5.02,5.18,0.37,690,95,52,6604
4.77,5.02,3.56,2.65,631,64,217,72
3.76,5.69,4.02,2.43,730,93,181,219
5.42,3.29,2.54,2.22,466,85,245,117
3.87,5.75,3.55,3.22,654,106,311,55
3.38,3.62,5.63,2.14,1013,103,140,266
1.92,3.61,5.74,1.82,1228,213,130,245
2.78,2.34,3.33,3.46,1241,235,342,106
3.11,6.06,4.21,0.72,987,56,125,1938
3.09,6.34,4.57,0.42,1183,106,112,5922
5.15,2.85,5.76,0.64,567,133,47,1415
1.54,7.48,2.99,2.22,2525,156,652,347
3.19,7.38,5.0,2.75,1075,72,116,116
2.37,3.72,4.13,0.66,2064,185,148,3232
2.88,4.67,5.31,2.15,1066,159,107,304
3.86,6.91,3.99,2.58,846,69,178,80
3.31,7.66,2.95,0.39,816,71,161,3990
2.07,6.38,2.68,1.05,1702,99,408,1268
4.94,3.87,3.09,0.1,514,106,53,59699
4.49,6.58,3.85,0.36,610,66,56,4669
3.86,5.93,2.14,1.56,807,53,448,284
4.92,5.21,2.95,0.82,526,83,166,959
2.55,6.05,3.98,2.08,1057,126,255,366
2.96,3.65,3.02,2.85,1055,117,360,89
3.37,2.94,5.82,0.67,912,185,62,2292
2.06,2.09,3.44,2.08,1376,397,375,249
5.31,2.5,3.52,2.93,296,106,130,75
3.37,5.68,3.77,2.54,421,86,256,86
5.48,2.63,4.71,0.96,545,144,79,522
4.77,7.81,3.61,2.17,550,47,98,152
5.49,6.4,5.51,1.88,623,60,66,202
3.93,4.08,2.96,2.92,592,125,269,111
3.19,4.72,4.49,0.62,1274,131,128,2564
3.53,2.82,2.58,2.81,960,155,394,119
4.87,5.51,5.57,3.39,377,92,124,70
2.01,6.44,3.44,0.21,1742,140,106,24074
3.55,7.49,4.48,0.36,616,64,39,5831
4.06,4.24,2.88,1.75,698,102,294,239
4.73,6.03,2.19,2.17,141,73,397,134
4.21,2.25,3.52,1.19,620,199,183,351
2.56,3.68,2.94,0.85,1134,193,301,1563
3.86,5.25,2.46,3.15,977,78,302,64
4.97,5.66,5.18,1.26,505,90,77,567
4.7,2.94,4.08,2.46,325,88,159,70
5.48,7.28,2.58,1.2,301,52,201,324
1.84,2.52,3.61,2.85,1873,290,399,216
1.77,3.29,3.48,2.14,1805,245,239,283
1.65,6.2,2.1,3.41,2400,159,968,96
2.99,2.29,5.32,1.82,707,197,113,256
2.86,2.43,3.39,1.22,1159,199,226,433
3.71,5.71,3.46,2.01,992,83,174,204
4.85,3.53,3.54,0.6,354,73,113,1994
4.6,7.74,2.14,1.92,514,60,327,85
4.15,6.61,5.52,2.76,525,83,121,162
4.87,7.08,5.42,2.1,810,46,96,168
2.41,2.17,2.44,2.59,1095,337,473,182
4.82,7.65,4.31,1.48,522,45,79,397
4.41,2.25,4.77,1.16,724,158,120,695
4.01,3.91,5.48,3.4,475,108,115,83
2.09,4.83,2.2,2.11,1839,166,532,324
4.34,3.19,3.81,1.54,725,102,146,311
1.91,6.82,5.75,3.0,1204,105,220,237
4.56,7.41,4.72,3.44,762,66,144,76
4.53,2.51,2.71,2.4,496,140,261,132
5.31,2.84,3.03,1.2,502,162,152,418
2.0,4.25,5.66,0.45,1802,213,85,9163
4.5,5.66,3.77,1.93,568,39,191,132
2.86,4.17,2.39,2.83,752,118,674,134
5.21,7.14,4.69,0.27,406,53,62,8190
4.88,6.44,4.02,1.45,511,62,167,338
3.7,6.92,2.85,1.75,900,98,285,360
4.52,2.86,4.87,0.3,447,111,42,7329
2.75,3.0,3.92,2.09,1032,248,250,239
3.7,2.39,4.86,1.77,590,167,118,357
4.42,4.43,5.5,0.74,531,85,79,1697
5.14,4.33,4.03,0.96,517,82,120,674
4.94,2.63,4.13,1.85,542,115,137,256
5.45,7.67,3.99,0.25,575,45,69,6499
3.4,6.98,4.57,1.86,951,57,158,306
4.93,7.22,3.64,2.52,517,42,128,62
4.29,7.98,3.78,1.01,461,56,137,976
4.02,4.16,2.47,3.02,573,102,318,50
2.68,6.65,3.58,1.58,1168,108,202,487
4.26,5.51,3.31,1.52,699,79,194,299
4.16,2.56,4.25,0.75,585,194,80,1338
4.05,2.44,5.3,3.17,788,152,129,93
2.98,7.0,4.94,1.23,653,117,98,635
3.55,5.57,5.43,3.48,812,89,138,69
5.15,4.62,3.09,2.08,632,106,225,167
5.21,4.66,3.24,2.11,338,64,195,184
2.62,6.46,2.64,1.41,1574,80,317,527
3.57,5.47,3.23,2.53,554,65,342,137
1.79,5.39,3.03,1.55,2037,137,327,383
4.59,2.92,3.27,1.27,693,107,196,497
3.42,3.15,2.41,3.15,684,165,393,89
4.79,7.23,5.89,1.31,529,67,73,486
3.1,7.51,5.08,1.65,693,73,145,570
2.12,3.79,5.42,2.11,990,248,151,420
3.09,6.21,4.52,1.39,1025,108,132,562
1.58,4.0,2.0,2.33,2040,274,716,280
3.24,6.42,4.93,2.61,917,83,156,190
4.21,7.07,2.12,1.86,873,48,524,162
2.63,7.43,3.45,2.6,898,108,340,183
2.58,2.68,2.51,1.7,1146,189,455,335
4.33,3.23,4.89,2.37,740,150,128,197
4.39,2.81,2.51,3.16,708,118,341,68
3.21,5.51,4.3,1.71,1070,113,160,372
3.1,6.66,3.05,2.83,958,93,341,111
4.7,2.96,4.94,0.42,567,179,45,3993
3.27,3.05,5.98,2.97,1121,165,106,133
5.09,7.46,2.17,2.55,378,62,436,70
3.88,3.46,5.54,1.77,841,115,112,258
2.41,2.12,5.46,2.38,2337,315,176,277
2.34,4.73,3.29,2.14,1088,179,446,281
5.22,2.81,3.2,0.65,546,150,120,1357
3.87,5.76,3.98,1.68,654,91,157,330
4.28,4.35,4.39,3.49,584,98,178,66
4.6,6.04,3.37,2.74,691,97,130,86
4.22,2.66,4.32,2.74,545,162,150,92
4.02,7.75,5.58,2.25,946,58,114,165
2.19,4.19,3.66,2.42,1334,81,294,193
5.39,5.13,2.9,3.21,634,41,345,76
3.84,4.14,4.55,2.07,611,138,99,210
5.1,3.75,4.67,2.71,696,97,118,75
2.11,5.63,4.1,2.36,1292,106,195,318
3.48,5.91,5.55,0.3,961,112,39,12218
4.84,6.01,2.61,2.27,445,75,241,139
2.63,4.82,3.75,2.21,975,132,280,269
3.43,3.58,3.95,2.26,1158,124,222,164
1.61,5.48,5.79,3.12,2295,203,234,255
1.52,6.57,2.76,2.81,2448,128,669,231
3.55,5.62,2.24,3.13,1022,99,406,79
3.34,2.81,4.0,0.46,700,140,112,3887
2.79,3.25,3.82,0.74,1494,145,115,1526
3.53,7.72,3.55,2.83,947,61,307,107
3.48,3.97,3.78,2.37,748,139,225,217
3.65,3.72,5.87,2.67,893,110,134,114
3.73,2.39,4.35,0.31,753,147,71,8924
3.0,2.15,3.69,2.37,915,227,272,184
5.02,2.25,3.17,3.28,522,145,276,55
2.61,4.4,3.3,2.21,1053,137,268,227
1.62,5.09,2.98,1.76,2989,157,506,372
3.34,5.74,4.72,2.06,565,96,154,236
3.25,4.6,2.85,0.87,816,122,189,1034
3.46,3.31,5.07,3.23,600,145,193,102
4.12,2.87,2.53,3.1,623,124,289,66
1.54,4.86,2.52,1.95,2462,131,239,313
3.99,7.12,3.66,3.16,451,82,236,104
4.76,4.87,4.81,3.23,770,108,150,68
4.1,6.92,3.86,0.44,784,86,82,2628
5.1,5.76,4.41,1.55,467,72,98,258
2.45,2.85,2.39,1.72,997,175,402,301
5.0,7.93,5.69,2.64,782,58,104,63
2.44,2.65,4.15,3.04,1429,187,262,152
3.29,3.97,2.32,1.79,705,100,457,257
4.36,6.4,2.87,0.39,606,65,93,2968
2.47,5.91,2.81,1.66,1633,135,365,410
2.77,3.02,2.87,0.35,1302,166,169,5141
4.67,3.86,2.57,3.37,545,104,413,59
2.6,4.01,2.89,1.84,1221,124,222,436
1.68,6.0,4.42,3.5,2058,147,267,205
1.56,4.64,5.2,0.2,2715,266,84,49585
2.03,7.04,4.98,0.2,1468,104,88,40172
5.0,2.0,5.37,1.21,655,209,80,552
1.87,4.64,2.2,2.32,1924,181,709,197
2.74,2.87,3.95,1.54,1168,225,170,447
1.63,7.44,2.44,3.39,2418,132,848,164
3.26,4.87,2.03,1.44,834,94,451,366
2.68,6.48,2.27,2.8,828,106,568,125
4.94,4.3,4.8,1.5,553,89,63,203
2.26,3.15,4.44,1.4,1465,152,175,668
4.87,3.17,4.08,3.18,597,96,169,74
4.54,6.54,2.36,3.42,600,55,395,54
2.56,6.36,5.83,2.8,919,128,134,203
5.46,7.87,5.84,2.73,414,48,87,98
5.44,2.84,5.32,0.63,406,141,56,1561
4.12,7.57,3.07,2.23,589,41,277,155
5.49,6.23,5.69,2.88,489,68,90,83
3.69,3.33,2.13,1.61,1069,154,336,205
4.41,7.59,4.26,2.55,589,53,151,85
1.81,7.1,5.82,2.04,2188,95,173,401
1.9,7.67,3.21,0.42,1890,118,146,7655
2.24,7.19,5.91,0.95,969,83,85,1107
2.21,7.66,3.34,2.18,885,113,380,255
3.75,6.48,5.1,0.31,653,94,57,8272
2.55,3.31,5.69,2.28,1371,160,157,338
4.23,4.88,2.3,0.32,602,86,151,5124
5.47,3.71,5.99,2.95,628,98,118,60
4.87,3.88,4.69,3.34,309,105,144,74
4.54,2.12,2.76,0.19,826,145,77,15109
5.32,5.63,2.69,2.14,506,66,204,100
5.36,5.55,5.66,2.81,478,77,90,87
1.83,3.95,4.92,1.91,1983,227,236,528
2.37,3.11,4.02,1.15,1248,159,100,1270
2.51,4.89,3.44,0.96,796,181,209,914
3.43,6.13,3.09,2.81,981,83,324,83
3.02,4.26,4.75,3.0,957,161,217,76
1.79,6.57,5.97,2.05,2097,137,227,401
4.84,4.16,5.44,2.52,592,103,98,155
2.14,3.67,2.47,0.21,1657,247,337,15207
2.17,4.59,4.19,1.72,1401,184,202,534
3.88,5.42,4.79,0.51,751,54,64,3388
3.74,7.47,3.8,2.09,628,71,204,196
1.93,5.66,3.57,1.46,1140,109,227,559
4.59,3.79,4.5,2.65,495,55,71,76
2.84,7.77,5.21,1.09,1237,61,114,1021
4.04,6.37,4.31,3.05,844,81,226,49
4.96,2.62,4.14,0.14,478,128,48,19897
3.95,7.98,3.32,2.6,621,69,189,160
3.08,2.47,4.67,2.05,1139,224,115,262
3.56,7.29,3.28,1.66,905,57,280,379
1.65,3.62,2.47,0.58,1583,227,230,2785
4.44,7.96,4.89,0.92,471,66,97,977
3.54,6.72,2.74,0.62,737,78,124,2002
4.12,3.79,2.89,2.3,590,118,306,125
2.17,5.88,5.93,1.9,1008,160,112,480
1.72,5.27,4.9,1.95,1918,297,217,505
5.2,7.57,5.63,1.07,566,43,57,560
5.48,4.27,4.26,0.17,493,90,32,18674
4.28,7.37,2.74,1.87,472,60,278,175
1.7,5.82,5.04,1.75,2022,194,204,573
3.6,2.6,4.06,0.18,508,248,56,28795
5.42,3.92,3.87,3.0,618,129,129,73
1.69,4.0,3.25,2.7,1257,149,551,201
1.52,3.92,2.68,2.02,1996,218,521,349
4.49,3.68,2.57,0.68,615,125,199,1695
4.53,6.26,4.8,1.57,534,63,89,243
5.35,5.71,5.6,0.12,378,50,24,39550
4.45,6.36,2.45,3.19,450,62,406,66
5.04,6.87,4.8,3.05,496,57,133,100
3.84,4.24,5.57,3.22,811,130,154,90
3.87,4.68,4.96,2.39,671,100,96,157
1.86,3.98,5.83,2.36,2155,166,230,331
2.12,2.32,3.08,0.33,1299,383,122,7678
3.57,7.15,2.95,0.31,889,85,112,6004
4.94,6.7,5.32,2.83,363,57,108,124
2.44,6.52,2.36,1.46,1504,114,570,481
2.86,5.24,3.51,1.59,1051,135,145,350
3.41,3.55,5.71,1.45,708,159,98,423
2.67,7.01,4.97,1.08,1146,101,121,855
2.04,5.8,4.17,2.19,1712,127,300,392
3.29,4.46,4.64,0.41,893,113,99,5958
2.4,4.66,2.28,0.4,750,117,278,5966
5.11,2.75,4.19,3.16,452,79,164,82
2.1,4.19,2.31,0.23,1999,206,244,13908
3.55,7.0,4.02,3.21,1091,108,239,91
1.8,2.98,2.16,0.85,1527,355,406,982
5.12,3.32,5.45,0.65,463,97,55,1996
3.68,3.96,5.45,3.13,742,91,90,131
4.03,5.86,3.13,1.29,994,94,191,390
4.82,6.45,4.91,2.44,614,53,88,120
5.42,7.98,2.09,2.74,281,40,403,76
5.27,5.01,3.2,0.94,647,72,91,425
1.8,2.97,4.99,3.11,1790,245,262,201
3.59,6.82,2.66,3.06,808,63,363,82
5.03,2.47,2.34,0.61,515,141,205,1814
2.61,6.68,2.04,2.67,1537,95,651,196
2.1,5.66,4.23,0.41,1077,131,168,3200
1.99,2.39,2.75,1.93,1892,298,653,328
2.53,5.01,5.61,0.36,1032,89,89,8409
5.23,6.08,4.8,2.39,622,67,115,134
4.32,5.02,5.02,2.71,538,93,115,113
1.95,7.41,3.83,3.26,1299,139,327,138
4.53,7.42,4.24,2.97,746,57,131,52
5.41,5.82,4.82,3.39,423,66,99,48
2.23,2.94,4.22,1.74,1223,270,215,447
2.62,3.22,4.64,3.28,903,192,228,81
5.27,6.83,4.61,1.55,637,40,111,278
5.38,4.38,4.15,0.34,497,95,90,5707
5.23,5.75,5.52,2.51,459,73,78,143
2.63,5.15,5.94,2.63,1017,113,122,196
4.51,6.5,4.01,1.46,565,82,52,217
2.18,6.63,3.02,2.64,1686,128,526,225
5.39,3.08,3.77,3.31,487,140,143,71
2.3,3.76,3.86,1.34,951,221,238,629
2.66,7.77,3.78,0.32,1355,94,161,10907
1.92,5.28,3.68,3.48,2075,156,370,100
2.63,6.12,4.15,0.56,1337,128,171,2434
2.4,3.26,5.55,2.74,871,182,154,188
5.15,4.61,3.26,1.64,441,102,123,199
5.18,2.29,4.17,1.21,568,180,79,369
3.99,5.59,3.61,2.74,575,81,222,85
5.17,2.5,3.61,1.14,468,116,119,380
4.84,5.88,3.34,2.62,595,72,172,72
2.2,2.2,3.76,2.62,1376,278,425,171
2.78,6.11,2.39,2.4,1008,97,398,156
4.2,3.37,2.71,0.34,632,143,160,3908
3.0,4.36,3.23,2.64,1168,164,359,131
5.47,3.75,3.22,0.74,483,117,59,1056
4.88,7.4,5.75,1.4,541,49,63,359
3.96,6.46,3.25,1.2,761,71,153,454
2.49,6.04,4.91,0.99,1337,118,118,830
3.56,2.03,5.81,2.51,418,212,104,199
1.88,3.58,5.24,0.2,1784,203,49,38308
3.78,6.15,3.99,0.93,986,62,150,889
4.7,7.24,3.22,2.64,567,63,203,104
3.89,3.9,4.67,3.39,511,139,167,77
4.35,6.59,4.8,2.56,664,71,119,160
2.25,3.77,5.22,2.18,1623,150,232,317
1.52,7.33,4.22,3.37,1337,148,432,241
2.28,4.21,3.84,2.32,1507,174,277,223
4.19,5.99,3.57,3.04,697,61,173,95
3.73,3.79,3.98,1.64,597,117,151,386
2.22,2.35,4.64,1.28,1821,261,212,677
2.25,7.05,5.52,1.08,1227,104,102,1100
3.96,6.35,5.35,0.47,786,87,44,2889
4.53,6.52,4.87,0.49,310,66,64,2827
2.23,3.97,4.93,3.19,1123,131,280,200
4.56,4.07,4.34,3.01,626,117,131,67
2.44,4.39,2.07,1.15,1205,190,428,771
4.57,3.92,4.89,2.73,597,116,144,140
3.4,5.82,5.84,3.38,783,94,142,66
4.85,4.53,2.35,0.46,647,68,148,2393
2.38,4.97,3.96,2.85,1114,140,271,185
4.81,6.01,3.45,2.39,423,58,214,138
2.7,5.22,3.58,0.76,760,132,85,1367
3.64,6.32,2.85,0.59,715,87,174,1455
4.25,6.58,4.82,2.11,655,77,121,252
5.18,5.16,3.34,0.43,529,99,89,1567
4.11,3.62,4.38,0.89,671,104,148,1419
1.87,3.58,3.19,0.17,2277,151,220,44529
2.47,3.25,3.47,1.96,1327,103,285,313
2.74,2.62,4.75,1.24,809,131,111,782
5.23,7.72,3.91,3.13,584,66,194,49
2.28,4.18,2.93,1.44,1606,157,374,602
3.2,3.58,3.6,0.3,1057,177,111,6359
5.26,3.0,5.18,0.35,386,105,43,2906
3.15,2.6,2.72,2.8,687,184,302,109
4.18,2.05,2.81,2.53,620,114,330,118
3.45,3.73,2.38,1.48,726,143,419,338
2.22,5.96,3.47,2.42,1706,116,351,268
3.63,7.74,4.09,1.73,519,71,182,356
4.73,4.39,3.9,1.25,616,106,150,411
3.21,6.6,3.61,2.71,923,92,239,114
5.16,5.53,3.42,2.15,616,70,195,171
1.71,6.97,3.82,1.82,1761,186,363,384
3.33,2.91,4.47,3.17,811,144,206,105
5.32,5.71,3.84,2.05,452,48,154,115
5.45,2.66,3.42,0.19,493,71,63,6209
3.83,4.17,5.62,1.0,769,104,64,773
3.96,5.99,3.85,1.32,522,103,127,528
2.7,4.51,4.59,2.11,1259,126,175,253
3.9,4.56,5.4,2.59,725,59,95,132
1.5,2.32,5.94,2.13,2725,312,212,437
2.92,3.01,5.9,2.42,883,180,120,130
3.94,3.18,3.88,0.66,665,173,112,1670
3.51,6.97,4.96,1.62,930,64,142,325
2.76,3.43,5.11,2.32,1103,126,199,238
2.91,6.12,2.04,3.13,645,97,704,64
3.71,3.37,3.82,2.02,497,185,158,222
4.85,5.48,4.56,0.17,525,77,44,16568
5.34,3.49,5.06,1.35,597,72,76,347
3.05,3.29,2.29,1.88,860,146,439,238
4.12,6.02,6.0,0.92,633,79,43,1265
2.68,4.69,4.66,3.36,1311,132,243,114
3.75,5.33,3.49,1.02,774,74,132,796
4.45,7.83,3.44,3.4,748,63,204,61
3.17,7.75,5.36,2.47,1294,80,151,173
3.06,3.17,2.09,2.98,1137,175,493,88
3.47,4.69,5.18,0.66,933,122,91,2538
4.24,3.93,4.94,3.46,493,127,141,75
1.69,2.95,5.68,0.86,2632,225,147,3181
1.87,6.25,4.07,3.37,1546,158,383,120
2.2,6.55,4.5,0.29,1232,127,113,14008
4.04,2.91,2.75,2.93,724,165,343,60
3.76,3.33,2.05,2.06,786,113,383,134
1.97,7.55,2.94,1.23,1583,124,355,812
2.06,7.29,5.81,1.38,1254,93,82,1057
3.03,3.16,4.52,2.84,1096,210,170,102
2.44,4.48,3.24,0.68,1447,147,223,1981
2.92,4.24,4.29,3.29,1374,178,180,76
